0,0
1,0
2,0
3,1
4,1
5,2
6,2
7,2
8,3
9,4
10,5
11,6
12,2
13,2
14,2
15,7
16,2
17,8
18,2
19,2
20,9
21,10
22,11
23,12
24,13
25,9
26,14
27,9
28,15
29,2
30,2
31,2
32,16
33,2
34,2
35,17
36,18
37,19
38,20
39,2
40,2
41,2
42,2
43,2
44,2
45,13
46,13
47,13
48,21
49,21
50,2
51,2
52,2
53,22
54,23
55,2
56,2
57,2
58,24
59,22
60,25
61,2
62,2
63,2
64,2
65,2
66,26
67,2
68,27
69,2
70,28
71,29
72,2
73,30
74,22
75,2
76,2
77,22
78,2
79,31
80,32
81,33
82,34
83,2
84,35
85,2
86,22
87,22
88,2
89,22
90,22
91,22
92,22
93,36
94,37
95,36
96,36
97,38
98,39
99,2
100,40
101,40
102,41
103,41
104,42
105,42
106,42
107,42
108,42
109,9
110,9
111,22
112,22
113,22
114,22
115,14
116,14
117,14
118,43
119,44
120,45
121,46
122,46
123,47
124,47
125,47
126,47
127,2
128,48
129,2
130,2
131,2
132,2
133,2
134,49
135,9
136,50
137,22
138,9
139,2
140,51
141,2
142,22
143,22
144,22
145,22
146,22
147,22
148,22
149,22
150,22
151,22
152,22
153,22
154,22
155,49
156,44
157,44
158,2
159,2
160,2
161,52
162,53
163,54
164,43
165,11
166,55
167,54
168,36
169,56
170,36
171,36
172,2
173,2
174,2
175,2
176,2
177,2
178,2
179,2
180,2
181,2
182,2
183,2
184,2
185,57
186,2
187,58
188,59
189,60
190,2
191,2
192,2
193,0
194,61
195,14
196,36
197,62
198,36
199,2
200,2
201,2
202,2
203,2
204,63
205,2
206,2
207,64
208,65
209,2
210,2
211,66
212,2
213,67
214,68
215,2
216,2
217,2
218,2
219,69
220,70
221,2
222,2
223,71
224,2
225,2
226,72
227,72
228,39
229,39
230,2
231,2
232,73
233,74
234,2
235,75
236,76
237,22
238,22
239,22
240,22
241,22
242,77
243,2
244,22
245,22
246,22
247,22
248,2
249,78
250,55
251,79
252,80
253,81
254,81
255,42
256,82
257,10
258,0
259,21
260,83
261,83
262,47
263,47
264,47
265,47
266,22
267,84
268,22
269,36
270,36
271,36
272,36
273,36
274,36
275,1
276,1
277,1
278,1
279,1
280,1
281,42
282,2
283,85
284,86
285,47
286,47
287,87
288,88
289,2
290,89
291,89
292,89
293,79
294,90
295,90
296,91
297,92
298,93
299,94
300,95
301,22
302,22
303,10
304,36
305,96
306,96
307,96
308,36
309,36
310,36
311,36
312,97
313,36
314,98
315,36
316,10
317,98
318,98
319,98
320,98
321,98
322,99
323,36
324,36
325,36
326,36
327,36
328,36
329,36
330,36
331,36
332,36
333,36
334,36
335,36
336,36
337,36
338,36
339,36
340,14
341,14
342,14
343,100
344,101
345,36
346,102
347,56
348,56
349,56
350,83
351,2
352,103
353,103
354,102
355,0
356,104
357,54
358,54
359,54
360,54
361,105
362,22
363,102
364,102
365,2
366,36
367,56
368,89
369,106
370,107
371,104
372,104
373,11
374,54
375,54
376,54
377,108
378,108
379,36
380,2
381,109
382,87
383,87
384,110
385,108
386,111
387,112
388,112
389,61
390,113
391,114
392,9
393,39
394,39
395,10
396,10
397,81
398,115
399,115
400,13
401,13
402,12
403,12
404,47
405,47
406,116
407,49
408,117
409,117
410,118
411,119
412,119
413,50
414,50
415,50
416,54
417,120
418,120
419,120
420,120
421,22
422,36
423,121
424,36
425,46
426,46
427,122
428,123
429,40
430,124
431,124
432,89
433,11
434,125
435,125
436,125
437,2
438,44
439,11
440,126
441,11
442,11
443,127
444,127
445,15
446,15
447,43
448,128
449,128
450,129
451,87
452,120
453,87
454,130
455,98
456,98
457,131
458,22
459,36
460,132
461,133
462,134
463,135
464,120
465,136
466,136
467,136
468,36
469,137
470,12
471,104
472,12
473,12
474,98
475,133
476,133
477,133
478,133
479,133
480,133
481,138
482,47
483,14
484,47
485,47
486,47
487,127
488,127
489,0
490,139
491,140
492,141
493,10
494,87
495,87
496,13
497,13
498,42
499,120
500,0
501,0
502,142
503,0
504,72
505,72
506,47
507,0
508,0
509,72
510,143
511,143
512,2
513,144
514,144
515,102
516,145
517,12
518,146
519,102
520,11
521,104
522,125
523,47
524,1
525,147
526,22
527,148
528,120
529,0
530,2
531,54
532,0
533,0
534,89
535,149
536,149
537,90
538,90
539,104
