40623,43826
40623,60250
22796,44182
22796,39925
22796,47695
22796,43313
22796,26218
22796,40086
22796,28328
22796,41891
22796,26297
22796,41887
31924,54183
31924,35787
31924,43731
31924,47910
31924,44595
31924,36931
31924,69378
31924,37471
31924,59573
31924,43559
31924,50405
31924,35670
31924,40555
31924,36955
31924,43679
31924,39993
10844,35562
10844,29929
10844,25327
10844,63627
10844,34950
10844,35527
10844,16293
10844,22460
10844,14191
10844,35648
10844,35494
10844,29927
10844,23512
10844,35621
10844,35529
10844,35614
10844,45248
10844,36486
10844,45227
10844,29942
10844,19508
10844,35571
10844,35573
10844,35605
10844,50953
10844,39797
10844,29930
10844,35581
10844,29941
10844,29932
10844,41538
10844,45229
10844,35530
10844,35546
10844,14397
10844,29940
10844,15500
10844,19703
10844,35635
10844,35582
10844,35590
10844,35643
10844,35595
35573,70722
35573,35592
35573,45219
35573,64612
35573,43729
35573,69201
35573,35645
35573,45216
56637,58165
5352,24637
5352,38208
5352,11243
5352,27645
5352,23655
39936,41666
39936,66229
18432,28637
18432,23056
3257,31786
3257,9789
3257,29500
3257,66423
3257,23655
21989,38360
21989,38410
21989,42809
21989,35087
21989,36540
6107,40508
6107,40507
39182,59949
39182,42718
47479,63404
47479,59299
47479,57143
47479,47496
47479,62224
47479,55581
47479,56357
19168,24667
19168,41165
19168,23634
19168,22449
8816,27693
32723,36572
32723,38916
32723,65710
32723,52141
40357,49326
40357,47823
40357,47779
40357,47143
40357,40646
62473,64691
62473,67085
20745,32931
20745,29159
20745,26561
20745,29096
20745,26700
20745,25001
20745,30267
20745,30789
20745,29487
20745,26896
20745,29201
20745,29615
20745,26623
20745,26550
20745,27160
20745,29122
20745,26636
20745,26848
20745,29172
20745,26767
20745,20955
20745,38630
20745,27307
20745,26830
20745,21442
20745,28152
20745,26890
20745,26605
20745,26652
57741,62648
62648,65203
36359,46384
14610,27164
14610,23599
11487,26873
11487,29159
11487,30176
11487,23544
11487,33648
11487,30118
11487,30251
11487,27198
11487,26467
11487,13922
11487,26985
11487,11601
11487,12339
11487,20176
11487,26621
11487,33660
11487,28146
11487,29500
11487,27218
11487,26738
11487,30199
11487,27280
11487,19568
11487,19821
11487,26962
11487,26407
11487,26473
11487,27155
11487,27355
11487,20498
11487,13142
11487,29160
11487,29172
11487,26605
11487,26814
11487,26858
11487,34031
11487,29096
11487,30237
11487,26958
11487,18043
11487,29201
11487,27350
11487,30236
11487,26563
11487,17020
11487,30825
11487,27307
11487,33775
11487,14492
11487,21943
11487,11870
11487,42284
11487,16294
11487,28156
11487,25294
11487,18532
11487,27160
11487,20550
11487,12927
11487,15167
11487,26580
11487,21442
11487,28152
11487,36293
11487,26896
11487,33431
11487,29512
11487,26821
11487,26948
11487,29540
11487,30821
11487,26336
11487,29525
11487,26959
11487,16232
11487,14961
11487,26890
11487,29148
11487,33457
11487,26565
11487,26700
11487,30789
11487,18801
11487,20401
11487,25918
11487,12250
11487,27352
11487,26989
11487,26816
11487,26486
11487,19177
11487,17532
11487,26913
11487,36355
11487,29483
11487,32947
11487,29670
11487,26561
11487,36992
11487,25288
11487,16312
11487,30205
11487,26902
11487,14853
11487,30072
11487,26875
11487,21691
11487,13020
11487,14421
11487,25907
11487,21847
11487,44615
11487,26652
11487,27002
11487,30027
11487,19394
11487,29522
11487,29163
11487,30048
11487,26822
11487,19248
11487,26809
11487,29122
11487,12625
11487,30134
11487,11598
11487,29196
11487,26878
11487,26833
11487,16428
11487,26704
11487,19334
11487,26377
11487,29638
11487,26566
27517,47421
27517,36064
27517,51901
27517,38721
54635,78683
54635,61640
54635,54651
11867,58143
11867,33080
11867,42080
11867,21155
11867,19475
38077,49499
29638,30143
29638,30048
29638,29670
29638,30037
29638,29671
29638,30241
29638,33479
29638,42055
29638,29647
24572,26407
24572,29619
24572,30166
24572,30037
24572,29163
24572,30069
24572,37428
24572,26837
24572,30185
24572,26809
24572,26622
24572,26990
24572,25876
24572,30221
24572,26605
24572,26491
24572,26744
24572,31992
24572,25288
24572,27198
24572,29096
24572,26561
24572,30835
24572,24996
24572,31181
24572,27350
24572,33329
24572,30159
24572,26245
24572,40995
24572,29108
24572,26826
24572,30802
24572,40993
24572,37954
24572,27218
24572,33556
4771,26173
4771,11867
22308,41193
22308,27164
22308,27778
22308,31363
22308,24515
22308,23554
22308,29573
22308,27837
22308,25151
5271,15113
5271,25002
29059,35851
29059,35765
29059,31074
29059,60491
29059,39276
29059,34610
29059,31886
42239,59895
42239,51997
30921,54931
22649,27801
22649,61598
22649,26082
22649,38550
22649,31474
22649,64939
22649,48994
22649,43549
22649,38216
20140,31796
20140,22492
62662,66876
62662,69928
62662,63404
62662,67127
62662,67193
26833,30825
26833,26959
26833,30821
26833,26848
26833,34464
26833,34339
26833,34642
26833,29608
26833,34643
26833,26890
26833,29514
26833,29628
26833,26835
26833,27280
26833,29688
26833,30227
26833,29096
26833,27160
26833,27350
26833,27169
26833,27360
26833,29122
26833,30054
29512,33719
29512,33433
29512,34326
29512,30821
29512,29997
29512,76350
29512,33646
29512,30237
29512,31999
29512,36293
29512,30227
29512,29536
29512,30236
29512,29616
29512,30072
29512,30205
29512,29654
29512,30246
29512,33431
29512,30159
29512,34317
29512,30264
29512,30217
29512,29608
29512,30789
29512,29675
29512,36356
29512,29527
29512,30263
29512,30160
29512,30199
29512,30114
29512,30148
15113,19664
15113,34498
15113,30923
15113,17797
15113,33139
15113,22718
15113,20244
15113,23337
15113,22146
15113,45645
15113,45490
15113,47779
15113,58574
15113,19759
15113,24211
15113,45161
15113,22492
15113,27164
15113,29411
15113,29302
15113,34491
15113,47933
15113,24945
15113,26011
15113,23948
44178,44595
57193,73356
57193,69710
33367,33748
33367,33769
33367,37358
33367,40993
33367,33457
33367,33789
33367,34476
33367,33431
33367,33461
33367,33648
33367,33777
32029,47307
32029,49722
30331,47805
30331,47774
30331,43745
39894,57114
44121,47496
44121,48142
44121,73840
44121,54525
44121,66367
44121,75150
44121,48098
44121,70158
44121,50420
44121,62224
44121,62648
44121,71701
44121,48152
44121,52819
44121,47487
44121,62660
35553,62881
35553,36472
35553,35582
35553,35635
35553,35643
35553,35595
35553,35590
35553,50930
35553,39818
35553,45219
35553,36467
35553,35581
35553,35649
35553,50953
35553,35561
35553,35568
35553,45227
35553,62873
35553,45231
35553,54651
35553,36476
35553,35578
35553,48059
35553,54649
35553,35571
35553,35605
35553,36473
35553,35615
35553,36477
35553,35648
35553,35559
35553,35614
35553,35621
35553,64572
35553,45217
35553,45243
35553,35592
35553,48451
35553,35567
35553,35638
35553,45216
35553,45250
35553,39823
25932,34142
22183,24180
22183,29824
22183,29302
22183,29303
22183,25142
19507,22220
19507,34921
19507,30366
19507,21989
19507,26001
19507,20713
19507,36725
19507,22685
45221,45229
45221,54651
45221,63627
45221,61640
35496,36481
35496,35539
35496,35556
35496,45227
35496,62713
35496,35605
35496,35571
35496,35559
35496,35648
35496,36477
35496,35615
35496,36485
35496,35624
35496,35529
35496,35553
35496,45217
35496,35527
35496,35591
35496,35533
35496,35636
35496,35592
35496,35638
35496,64612
35496,35567
35496,45250
35496,39823
35496,35613
35496,35635
35496,35582
35496,35501
35496,61640
35496,76440
35496,35595
35496,35535
35496,35643
35496,35555
35496,35642
35496,35500
35496,35530
35496,39818
35496,40029
35496,35511
35496,35546
35496,50930
35496,35574
35496,45219
35496,36471
35496,45222
35496,35536
35496,35649
35496,35604
35496,50937
35496,39797
35496,36467
35496,35568
35496,35514
35496,61641
35496,35561
7995,25148
7995,50278
7995,42494
7995,11695
7995,8400
7995,13327
7995,12102
7995,13726
7995,11299
7995,8906
7995,42414
7995,17476
7995,21579
7995,23123
7995,26297
7995,12817
7995,14175
7995,37769
7995,19311
7995,42210
7995,44178
7995,31124
7995,27473
62481,64872
62481,79342
62481,69873
62481,69867
