8008,24790
8008,31164
10672,21531
67168,67317
67168,69872
67168,79687
67168,74889
67168,79745
67168,79696
67168,67300
67168,75053
67168,67266
67168,77917
67168,70331
67168,69908
67168,75298
67168,70957
2684,28729
2684,13410
2684,36237
2684,20914
2684,56716
2684,17955
2684,63005
2684,24799
65041,67085
65041,69867
65041,76727
65041,67266
65041,66897
65041,66889
65041,75370
65041,79670
65041,71474
65041,65122
65041,69816
65041,66922
65041,70957
65041,66970
65041,70331
65041,66851
65041,79065
65041,66964
13446,17589
13446,22404
1602,23922
61934,62053
61934,69847
61934,71976
61934,63908
61934,70356
61934,62266
61934,62509
61934,67114
61934,68987
61934,69926
61934,62482
61934,62498
61934,66957
61934,63928
61934,64689
61934,69883
61934,66931
61934,66922
61934,70346
61934,62001
61934,78615
61934,66851
61934,70343
61934,62475
61934,76354
61934,72820
61934,61984
56220,70145
56220,65182
56220,77993
56220,65041
56220,57144
56220,62266
56220,77682
56220,66897
56220,67027
56220,62053
56220,62482
56220,69816
62517,66851
62517,78608
62517,66889
62517,70331
62517,65427
62517,67168
62517,70957
62517,63928
62517,64689
62517,67085
53697,73805
53697,62493
53697,73767
53697,61934
53697,70341
53697,75190
53697,57146
22536,24790
22536,30146
22536,30246
22536,25414
22536,38534
22536,23242
74889,75298
74889,77993
74889,75598
3430,48692
8187,39171
40363,48879
40363,49595
40363,49598
40363,48941
7909,24790
7909,28278
7909,13410
66972,71333
66972,67207
66972,73799
66972,71976
32518,41886
32518,58240
32518,40644
32518,42452
67851,71333
9497,25113
9497,30246
30671,56468
30671,45135
30671,40408
62504,62517
62504,69861
54063,75734
54063,62247
54063,64691
54063,62494
54063,66889
54063,62266
54063,61934
54063,62053
54063,66957
75370,77682
28278,35723
28278,44766
28278,56716
28278,35716
28278,51400
28278,35754
66897,70957
66897,75734
66897,69809
66897,67266
66897,70356
66897,66964
66897,67085
66897,69847
66897,74692
66897,66922
66897,76212
67306,73781
67306,79943
67306,71976
67306,73767
67306,70341
67306,69958
67306,73755
67306,80023
67306,73782
67306,71333
67306,73777
67306,73758
67306,79257
67306,73785
67306,73800
67306,79704
67266,75734
67266,70331
35723,38481
17796,18245
57126,57345
57126,62053
57126,71474
57126,66851
57126,57347
57126,66897
57126,62266
57126,62265
57126,75370
57126,65193
57126,65041
57126,62247
23059,25719
23059,48692
23059,27412
23059,44871
23059,44162
10212,25666
10212,17111
10212,16803
41054,46808
41054,65427
41054,41697
41054,62266
41054,70356
41054,46496
41054,46355
41054,67085
41054,69872
41054,46476
41054,62517
41054,46497
41054,62053
41054,41075
41054,62247
41054,61984
41054,67168
41054,65182
41054,62279
41054,75053
41054,41079
41054,67070
41054,66851
41054,57354
41054,46479
41054,62013
41054,66931
41054,62482
41054,62046
69955,70346
67298,75374
41074,62472
41074,75374
41074,57345
41074,67168
41074,61984
41074,64691
41074,62504
41074,65041
41074,46519
41074,75370
41074,62475
45120,60474
17955,24790
17955,27745
17955,32518
14208,45120
14208,30067
14208,36303
14208,22536
46476,66957
46476,62482
46476,54481
46476,66931
46476,62493
46476,46479
46476,55689
46476,57356
46476,67298
46476,62475
46476,58321
46476,79065
46476,53419
46476,69911
46476,46497
46476,75598
46476,62266
46476,62509
46476,66889
46476,62494
46476,46808
46476,62498
46476,57345
46476,76212
46476,62499
46476,46512
46476,64689
46476,57354
46476,46519
46476,69897
46476,61984
46476,64691
46476,67168
46476,65041
46476,67505
46476,57360
46476,54063
46476,75370
46476,66897
46476,46483
46476,72788
46476,63448
46476,62504
67258,67261
67258,73777
67258,73782
14920,62053
14920,57400
14920,69867
14920,57360
14920,69872
14920,62517
14920,67036
14920,63923
14920,77993
14920,57345
14920,67317
14920,62472
14920,69832
14920,46519
14920,61934
14920,67070
14920,61984
14920,77051
14920,67168
14920,62247
14920,32614
14920,62279
14920,41075
14920,19959
14920,46476
14920,67194
14920,46355
14920,67085
14920,62266
14920,48161
14920,66889
14920,46808
14920,69809
14920,20410
14920,69908
14920,62046
14920,62013
14920,63928
14920,69816
14920,46479
14920,62493
14920,57356
14920,66964
14920,57347
14920,62475
14920,66851
14920,41054
14920,70957
1708,21462
1708,27412
1708,24790
32064,32088
20410,66964
20410,66851
20410,41079
20410,32614
20410,61984
20410,41059
20410,70957
20410,32627
20410,66957
20410,57345
20410,62046
20410,64689
20410,55689
20410,46479
20410,57356
20410,75611
20410,41697
20410,46808
20410,69867
20410,46497
20410,57360
20410,46496
69926,70356
62266,69904
62266,75734
62266,62494
62266,78608
62266,62509
62266,75374
62266,67085
62266,75598
62266,75298
62266,62475
62266,66851
62266,79670
62266,67034
62266,79745
62266,70346
62266,62493
62266,66922
62266,63928
62266,62482
62266,66957
62266,76727
62266,62504
62266,66897
62266,62517
62266,69847
62266,65041
62266,69869
62266,67168
62266,65182
62266,67300
62266,69909
62266,64689
62266,62499
62266,62498
73755,73767
73755,73758
73755,73785
73755,79704
44287,70145
44287,51455
44287,73787
44287,62649
44287,73777
44287,68987
44287,75734
44287,73755
44287,79943
44287,73781
44287,73760
44287,72820
44287,79257
44287,73758
44287,73785
44287,61934
44287,67070
44287,63049
44287,71333
44287,53391
44287,73782
44287,46360
44287,67207
44287,67851
44287,51400
44287,73791
44287,67306
44287,63989
44287,57146
44287,71976
44287,73100
44287,73767
44287,70341
57325,57345
57325,57392
57325,63928
57325,69872
57325,57354
57325,62266
57325,61934
57325,66964
57325,63923
19134,44871
76212,79242
76212,79032
45138,70706
18232,49064
18232,48941
18232,38786
18232,40363
64689,69832
64689,67036
64689,66889
64689,75370
64689,65041
64689,70957
64689,70331
64689,65182
64691,66922
64691,66897
64691,66970
64691,65041
17106,24790
17106,31164
23922,53836
15759,42792
40427,51980
40427,56467
40427,45677
73758,73782
73758,73800
73758,73793
64260,67104
64260,75190
64260,73782
7361,36303
7361,24296
7361,7502
7361,33787
7361,36203
7361,11601
9038,32047
