40781,43419
49329,55791
23302,25484
23302,44891
23302,28391
23302,30373
23302,25503
23302,61203
7421,21591
7421,46042
7421,38886
7421,24759
7421,20582
7421,40266
7421,15365
7421,20243
7421,17602
7421,10946
7421,24935
7421,34545
18969,28743
7610,26618
7610,26658
7610,26484
7610,26428
7610,8165
7610,26661
7610,26673
18893,29467
18893,28448
28799,36189
28799,31924
28799,34610
28799,45468
28799,45521
28799,54987
28799,35211
28799,33628
28799,34487
28799,58414
28799,29303
28799,45197
28799,37723
32643,72741
7878,14237
7878,28729
7878,15456
7878,24815
7878,51770
7878,26313
7878,17555
7878,14958
7878,37412
7878,25851
7878,10481
7878,31775
7878,14533
7878,26475
7878,52300
7878,36734
7878,12468
7878,19130
7878,24168
2137,36768
2137,23273
2137,24935
2137,28535
2137,35343
2137,27447
2137,12273
2137,22161
34488,35466
34488,45840
34488,35094
4917,15325
4917,22644
4917,28912
4917,25295
4917,45935
4917,7219
4917,28994
4917,12546
4917,19038
34512,54810
34512,36085
34512,45815
34512,36013
462,29978
462,8165
462,10481
462,30470
462,26428
462,26673
462,20339
462,3162
462,8345
462,22367
462,26609
462,25001
462,30166
462,4349
462,6705
462,24155
462,20014
462,27106
462,4827
462,26543
462,26475
462,32904
462,22325
462,13724
462,26421
462,6707
462,37757
462,38178
462,8798
462,5187
462,14829
462,4140
462,913
462,33411
462,12843
2052,43971
676,4349
676,7311
676,7390
676,27657
676,8342
676,17647
676,36121
676,25981
676,26673
676,19499
676,10707
676,31683
676,9151
676,25987
676,37548
676,21681
676,27562
676,48296
676,51365
676,45188
676,24211
676,29830
676,31524
676,2390
676,24935
676,56021
676,5303
676,27955
676,20658
676,32535
676,8255
676,753
676,34201
676,22146
676,16886
676,26484
676,26129
676,23676
676,13343
676,37534
31763,39565
31763,34855
31763,32119
8483,32744
8483,15141
8483,31196
8483,21128
8483,31365
8483,13240
8483,48245
8483,9709
8483,34261
25845,38141
25845,42427
25845,42429
25845,30417
25845,47886
26401,28328
26401,43891
26401,28391
26401,28092
12185,53960
12185,15365
12185,28391
12185,18282
12185,24219
12185,50682
12185,17407
12185,17061
39415,40927
39415,45081
39415,62365
24583,27988
24583,33050
29151,32904
29151,33322
29151,32939
29151,32929
29151,42291
29151,29998
57394,74938
57394,66961
57394,72575
57394,66869
1386,2613
1386,1841
1386,13110
1386,21093
1386,6644
1386,8502
1386,28640
1386,5478
1386,2384
1386,10222
1386,11508
64395,67271
64395,69842
64395,67308
64395,67095
64395,67315
64395,74876
64395,75729
64395,74666
64395,66937
64395,70354
64395,69835
64395,64878
64395,67079
64395,66882
64395,67074
64395,66857
64395,75761
64395,69063
64395,64882
64395,66825
64395,64875
41070,65191
41070,66963
41070,61998
41070,67095
41070,61926
41070,72571
41070,62032
41070,57388
41070,53438
41070,63450
41070,79487
41070,65153
41070,57346
41070,57363
41070,61920
41070,62484
41070,74692
41070,62477
41070,62266
41070,67259
41070,67126
41070,67227
41070,67048
41070,74938
41070,67057
41070,61981
41070,63448
41070,75761
41070,62644
41070,67025
41070,46480
41070,67069
41070,62263
41070,57333
41070,62003
41070,62514
41070,62028
41070,67006
41070,77720
41070,46511
41070,70346
41070,66937
41070,62012
41070,69803
41070,41075
41070,66848
41070,69856
41070,71381
41070,54465
41070,66961
41070,66888
41070,61927
41070,71845
41070,62502
41070,66857
41070,66840
41070,75745
41070,66914
41070,64871
41070,67085
41070,62270
41070,64875
41070,62492
41070,63913
41070,57355
41070,67004
41070,67099
41070,66902
41070,62010
41070,58321
41070,67196
41070,64863
41070,74877
41070,63987
41070,67203
41070,74881
41070,66955
41070,69933
41070,57402
41070,72575
41070,75376
41070,62000
41070,41077
41070,62008
41070,74887
41070,46513
41070,61985
41070,46298
41070,62488
41070,57384
41070,46808
41070,41071
41070,76677
41070,63931
41070,66889
41070,74666
41070,46512
41070,75729
41070,69835
41070,62494
41070,47183
41070,66868
41070,57409
41070,41074
41070,67311
41070,61986
41070,62001
41070,74870
41070,46493
41070,62026
41070,66978
41070,45838
41070,71953
41070,67042
41070,79059
31775,32442
31775,43789
31775,59266
31775,32285
2039,54196
2039,60349
28469,55060
38981,44375
67079,70342
67079,75761
67079,67263
67079,67227
67079,67126
67079,76724
67079,76677
67079,70338
67079,67159
8149,43570
10338,14237
10338,28535
10338,24131
10338,17419
10338,13219
10338,24759
10338,19095
10338,28640
10338,11927
10338,17750
10338,50814
10338,28743
3520,12480
3520,15869
3520,35140
3520,40691
3520,21934
3520,24770
3520,13610
3520,36448
6507,14457
6507,45155
6507,10508
6507,22903
6507,15365
6507,19967
6507,32209
6507,36192
38966,52417
38966,38986
38966,48123
57112,61808
57112,57924
57112,75878
6586,15336
6586,37311
6586,25001
6586,6828
6586,34213
6586,58405
62000,62008
62000,62001
62000,70343
62000,69960
62000,62477
62000,75376
62000,66848
62000,75602
62000,67257
62000,67251
62000,62043
62000,66857
62000,69842
62000,66891
62000,62470
62000,66821
62000,64395
62000,75638
62000,66882
62000,66868
62000,67030
62000,70354
62000,66861
62000,64863
62000,62271
62000,66937
62000,67196
53960,59266
53960,69596
53960,57236
53960,74845
53960,62263
53960,54858
53960,68204
9954,24108
9954,28641
9954,61469
18218,22533
18218,28576
18218,52791
44611,58405
44611,60651
44611,65943
18711,40216
18711,27447
18711,27532
18711,28248
18711,27603
6900,19738
6900,25295
6900,8346
6900,63584
6900,34244
6900,28656
13959,21310
15953,51956
7246,11954
7246,25503
7246,44356
7246,25302
7246,35158
11797,32103
11797,27447
11797,15864
11797,50174
11797,31682
11797,24935
11797,27988
11797,61306
11797,33869
11797,24268
11797,31524
11797,27562
11797,24108
11797,11855
11797,13343
11797,22756
11797,38246
62488,72571
62488,67090
62488,69057
62488,65191
62488,64395
62488,63913
62488,69906
62488,66868
62488,69835
62488,67888
62488,74666
62488,75729
62488,69856
62488,67272
62488,64686
62488,62489
62488,64882
62488,66914
62488,67069
62488,66857
43209,47076
43209,54810
43209,45815
75638,77922
35315,73265
35315,69933
35315,66991
35315,67090
35315,72389
35315,67236
8039,17488
8039,20588
8039,28535
22851,28092
22851,29467
22851,36832
22851,30994
22851,27040
22851,28172
22851,27912
22851,27560
22851,36085
22851,24488
22851,25635
22851,31632
22851,42427
